Words,Tags,SentenceID
Name,O,109
Savanna,O,109
CMS-,O,109
Content,O,109
Management,O,109
System,O,109
Client,O,109
Xerox,O,109
India,O,109
Role,O,109
"Developer,",O,109
"Support,",O,109
Testing,O,109
and,O,109
maintenance,O,109
Team,O,109
Size,O,109
4,O,109
Summary,O,109
Savanna,O,109
CMS-,O,109
Content,O,109
Management,O,109
System,O,109
is,O,109
a,O,109
system,O,109
used,O,109
to,O,109
manage,O,109
the,O,109
content,O,109
of,O,109
a,O,109
Web,O,109
site,O,109
and,O,109
manage,O,109
the,O,109
"creation,",O,109
"modification,",O,109
and,O,109
removal,O,109
of,O,109
content,O,109
from,O,109
a,O,109
Web,O,109
site,O,109
without,O,109
needing,O,109
the,O,109
expertise,O,109
of,O,109
any,O,109
language,O,109
It,O,110
enables,O,110
an,O,110
organization,O,110
to,O,110
seamlessly,O,110
"create,",O,110
"edit,",O,110
review,O,110
and,O,110
publish,O,110
electronic,O,110
text,O,110
Content,O,111
management,O,111
systems,O,111
offer,O,111
a,O,111
Web-based,O,111
"GUI,",O,111
enabling,O,111
publishers,O,111
to,O,111
access,O,111
the,O,111
CMS,O,111
online,O,111
using,O,111
only,O,111
a,O,111
Web,O,111
browser,O,111
"Also,",O,112
a,O,112
CMS,O,112
designed,O,112
for,O,112
Web,O,112
publishing,O,112
will,O,112
provide,O,112
options,O,112
and,O,112
features,O,112
to,O,112
index,O,112
and,O,112
search,O,112
documents,O,112
and,O,112
also,O,112
specify,O,112
keywords,O,112
and,O,112
other,O,112
metadata,O,112
according,O,112
to,O,112
requirement,O,112
Languages,O,112
Java,S-TECH,112
5,O,112
"0,",O,113
"JSP,",O,113
Struts,O,113
1,O,113
"2,Servlet",O,114
Special,O,114
Tools,O,114
Eclipse,S-TOOL,114
Database,O,114
Oracle,S-TECH,114
O/s/Software/Server,O,114
Window,O,114
Project,O,114
Name,O,114
Clear2pay-COE,O,114
Client,O,114
Clear2pay,O,114
Role,O,114
"Developer,",O,114
"Support,",O,114
Testing,O,114
and,O,114
maintenance,O,114
Team,O,114
Size,O,114
4,O,114
1Summary,O,114
OPF,O,114
is,O,114
framework,O,114
useful,O,114
for,O,114
payment,O,114
solution,O,114
It,O,115
is,O,115
useful,O,115
for,O,115
any,O,115
financial,O,115
institutions,O,115
which,O,115
provide,O,115
services,O,115
for,O,115
his,O,115
customer,O,115
and,O,115
run,O,115
the,O,115
business,O,115
successfully,O,115
Languages,O,116
Java,S-TECH,116
2,O,116
"0,",O,117
"Jsp,Servlet,",O,117
Java,S-TECH,117
"eans,",O,117
Hibernate,O,117
Special,O,117
Tools,O,117
Eclipse,S-TOOL,117
"WID,",O,117
Database,O,117
Oracle,S-TECH,117
O/s/Software/Server,O,117
Window,O,117
Company,O,117
Name:,O,117
TATA,B-ORG,117
CONSULTANCY,I-ORG,117
SERVICES,I-ORG,117
"LTD,",O,117
INDIA,O,117
Roles&,O,117
Responsibilities:,O,117
DeveloperExploring,O,117
conversational,O,117
services,O,117
provided,O,117
by,O,117
various,O,117
technologies,O,117
mainly,O,117
Google,O,117
and,O,117
preparing,O,117
documents,O,117
out,O,117
of,O,117
it,O,117
Conduct,O,118
Knowledge,O,118
sharing,O,118
session,O,118
for,O,118
the,O,118
explored,O,118
technology,O,118
for,O,118
the,O,118
entire,O,118
team,O,118
Configured,O,119
bots,O,119
in,O,119
Dialog,O,119
flow,O,119
(using,O,119
Node,O,119
Js),O,119
in,O,119
"Google,",O,119
Lambda(using,O,119
Node,O,119
Js),O,119
in,O,119
Amazon,O,119
Project,O,120
Name,O,120
Conversational,O,120
Experiences,O,120
Client,O,120
Internal,O,120
Role,O,120
Developer,O,120
Summary,O,120
Preparing,O,120
Chatbots,O,120
in,O,120
different,O,120
Technologies,O,120
like,O,120
"Amazon,",O,120
"Google,",O,120
Kore,O,120
al,O,121
using,O,121
Java,S-TECH,121
"cript,",O,121
HTML,S-TECH,121
CSS,S-TECH,121
Python,S-TECH,121
",Node",O,121
Js,O,121
OTHER,O,122
DETAILS,O,122
Date,O,122
of,O,122
Birth:,O,122
3,O,122
8,O,122
-28,O,122
Language,O,122
Proficiency:,O,122
"English,",O,122
Hindi,O,122
Nithin,O,123
Gopinadh's,O,123
Profile,O,123
Sanjivani,B-PER,123
Tiwari,I-PER,123
1,O,123
-91961,O,123
Contact:,O,123
91,O,123
9993962838,O,123
(,O,123
mail:,O,123
xxxxxxxxxxxxxxxxxxxxxxxxxx,O,123
ASSISTANT,O,123
SYSTEM,O,123
ENGINEER,O,123
1+,O,123
Year,O,123
experience,O,123
in,O,123
BestBuy,O,123
EXPERIENCE,O,124
SUMMARYAssistant,O,124
System,O,124
Engineer,O,124
and,O,124
worked,O,124
for,O,124
BestBuy,O,124
(US,O,124
Client),O,124
TATA,B-ORG,124
Consultancy,I-ORG,124
Services,I-ORG,124
Ltd,O,124
TCS,S-ORG,125
(Graduated,O,125
in,O,125
BE,O,125
–,O,125
Information,O,125
Technology,O,125
(RGPV,O,126
1,O,126
University),O,126
year,O,126
of,O,126
IT,O,126
experience,O,126
Worked,O,127
extensively,O,127
in,O,127
Support,O,127
and,O,127
maintenance,O,127
project,O,127
of,O,127
Layer7,S-TOOL,127
Unix,O,127
I,O,128
have,O,128
knowledge,O,128
of,O,128
Layer7,S-TOOL,128
and,O,128
CA,B-TOOL,128
Policy,I-TOOL,128
Manager,I-TOOL,128
Tool,O,128
Have,O,129
basic,O,129
knowledge,O,129
of,O,129
Tools,O,129
like,O,129
Eclipse,S-TOOL,129
Net,B-TOOL,129
Beans,I-TOOL,129
Have,O,130
experience,O,130
in,O,130
working,O,130
with,O,130
Windows,O,130
and,O,130
Linux,O,130
machines,O,130
TECHNICAL,O,131
SKILLSDevelopment,O,131
Tools,O,131
Eclipse,S-TOOL,131
NetbeansLanguages,O,131
Core,B-TECH,131
Java,I-TECH,131
"HTML,",O,131
CSSDatabase,O,131
MySQLServers/Portal,O,131
Windows,O,131
"server,",O,131
CA,O,131
Policy,O,131
"Manager,",O,131
"Putty,",O,131
SecureShell,O,131
Operating,O,132
System,O,132
Windows,O,132
"XP,",O,132
Windows,O,132
"7,Windows",O,132
1,O,132
",Linux",O,132
PROFESSIONAL,O,132
EXPERIENCE,O,132
TCS,S-ORG,132
Assistant,O,132
System,O,132
Engineer-Trainee,O,132
Oct-16,O,132
tO,O,132
Oct-17,O,132
TCS,S-ORG,132
ASE,O,132
Oct-17,O,132
to,O,132
till,O,132
date,O,132
EDUCATIONAL,O,132
&,O,132
PROFESSIONAL,O,132
CREDENTIALS,O,132
Education,O,132
Board/University,O,132
Year,O,132
of,O,132
Passing,O,132
%,O,132
of,O,132
Marks,O,132
Secondary,O,132
CBSE,O,132
2010,O,132
8,O,132
Higher,O,132
Secondary,O,132
CBSE,O,132
2012,O,132
67,O,132
Bachelor,O,132
Rajiv,O,132
Gandhi,O,132
Technical,O,132
University,O,132
2016,O,132
3,O,132
7TRAININGTraining,O,132
in,O,132
Android,O,132
development,O,132
from,O,132
Quest,O,132
Eduventures,O,132
Indore,O,132
Training,O,133
in,O,133
Networking,O,133
from,O,133
BSNL,O,133
Indore,O,133
TCS,S-ORG,134
Training,O,134
in,O,134
ITIS,O,134
from,O,134
TCS,S-ORG,134
"Technopark,",O,134
"Trivandrum,",O,134
Kerala,O,134
6-week,O,135
training,O,135
in,O,135
Conversational,O,135
Experiences,O,135
PROJECT,O,136
ANNEXURE,O,136
Company,O,136
Name:,O,136
TATA,B-ORG,136
CONSULTANCY,I-ORG,136
SERVICES,I-ORG,136
"LTD,",O,136
INDIA,O,136
Project,O,136
Name,O,136
Conversational,O,136
Experiences,O,136
Client,O,136
Internal,O,136
Role,O,136
Developer,O,136
Summary,O,136
Preparing,O,136
Chatbots,O,136
in,O,136
different,O,136
Technologies,O,136
like,O,136
"Amazon,",O,136
"Google,",O,136
Kore,O,136
al,O,137
using,O,137
Java,S-TECH,137
"cript,",O,137
HTML,S-TECH,137
CSS,S-TECH,137
Python,S-TECH,137
",Node",O,137
Js,O,137
Project,O,138
Name,O,138
BestBuy(BBY),O,138
Client,O,138
BestBuy,O,138
Role,O,138
System,O,138
Administrator,O,138
Team,O,138
Size,O,138
1,O,138
Summary,O,138
Best,O,138
Buy,O,138
Co,O,138
",",O,139
Inc,O,139
is,O,140
an,O,140
American,O,140
multinational,O,140
consumer,O,140
electronics,O,140
retailer,O,140
headquartered,O,140
in,O,140
"Richfield,",O,140
Minnesota,O,140
I,O,141
was,O,141
in,O,141
Layer7,S-TOOL,141
Team,O,141
BBY's,O,142
Layer7,S-TOOL,142
was,O,142
a,O,142
security,O,142
gateway,O,142
whose,O,142
servers,O,142
host,O,142
numerous,O,142
URL,O,142
services,O,142
I,O,143
was,O,143
responsible,O,143
as,O,143
system,O,143
administrator,O,143
for,O,143
layer7,O,143
servers,O,143
for,O,143
"Production,",O,143
"ProdLike,",O,143
"ProdTest,",O,143
Test,O,143
and,O,143
Dev,O,143
Enviroment,O,143
servers,O,143
and,O,143
Windows,O,143
servers,O,143
as,O,143
well,O,143
Handled,O,144
"Troubleshooting,",O,144
configuration,O,144
and,O,144
maintenance,O,144
of,O,144
Bestbuy's,O,144
"servers,",O,144
URLs,O,144
etc,O,144
Languages,O,145
SQL,S-TECH,145
"Unix,",O,145
Special,O,145
Tools,O,145
CA,B-TOOL,145
Policy,I-TOOL,145
Manager,I-TOOL,145
"putty,",O,145
Secure,O,145
Shell,O,145
Client,O,145
Database,O,146
SQL,S-TECH,146
OS/Software/Server,O,146
Windows,O,146
server,O,146
OTHER,O,147
DETAILS,O,147
Date,O,147
of,O,147
Birth:,O,147
1,O,147
4,O,147
001-199Language,O,147
Proficiency:,O,147
English,O,147
and,O,147
Hindi,O,147
Nithin,O,148
Gopinadh's,O,148
Profile,O,148
SANDEEP,B-PER,148
BHADORIA,I-PER,148
1,O,148
8,O,148
970),O,148
Contact:,O,148
91,O,148
9074743978,O,148
(,O,148
mail:,O,148
xxxxxxxxxxxxxxxxxxxxxxxxxx,O,148
ASSISTANT,O,148
SYSTEM,O,148
ENGINEER,O,148
EXPERIENCE,O,148
SUMMARYSystem,O,148
Engineer,O,148
and,O,148
works,O,148
for,O,148
"TLG,",O,148
Conversational,O,148
Experiences,O,148
team,O,148
of,O,148
TATA,B-ORG,148
Consultancy,I-ORG,148
Services,I-ORG,148
Ltd,O,148
TCS,S-ORG,149
(Graduated,O,149
in,O,149
BE,O,149
–,O,149
Electronics,O,149
&,O,149
Communication,O,149
1,O,149
(RGPV),O,149
years,O,149
of,O,149
IT,O,149
experience,O,149
Worked,O,150
extensively,O,150
in,O,150
support,O,150
and,O,150
maintenance,O,150
project,O,150
of,O,150
Java,S-TECH,150
JSP,O,150
Servlet,O,150
Basic,O,151
Knowledge,O,151
in,O,151
database,O,151
like,O,151
SQL,S-TECH,151
MyPostgreSQL,O,151
I,O,151
have,O,151
knowledge,O,151
of,O,151
spring,O,151
Frameworks,O,151
Familiar,O,152
with,O,152
the,O,152
development,O,152
tools,O,152
like,O,152
Eclipse,S-TOOL,152
and,O,152
servers,O,152
like,O,152
Tomcat,S-TOOL,152
TECHNICAL,O,153
SKILLS,O,153
Development,O,153
Tool,O,153
Eclipse,S-TOOL,153
SVN,S-TOOL,153
pgadmin,O,153
Languages,O,153
Core,B-TECH,153
Java,I-TECH,153
Basics,O,153
of,O,153
"HTML,",O,153
JavaScript,O,153
Database,O,154
SQL,S-TECH,154
PostgreSQL,O,154
Servers/Portal,O,154
Tomcat,S-TOOL,154
Operating,O,154
System,O,154
Windows,O,154
"XP,",O,154
Windows,O,154
"7,Windows",O,154
1,O,154
PROFESSIONAL,O,155
EXPERIENCE,O,155
TCS,S-ORG,155
Assistant,O,155
System,O,155
Engineer,O,155
1,O,155
02-02-2020,O,155
tO,O,155
8,O,155
20-07-201EDUCATIONAL,O,155
&,O,155
PROFESSIONAL,O,155
CREDENTIALS,O,155
Education,O,155
Board/University,O,155
Year,O,155
of,O,155
Passing,O,155
%,O,155
of,O,155
Marks,O,155
Secondary,O,155
CBSE,O,155
2009,O,155
82,O,155
2,O,156
Higher,O,156
Secondary,O,156
CBSE,O,156
1,O,156
20,O,156
8,O,156
Bachelor,O,156
Rajiv,O,156
Gandhi,O,156
Prodyogiki,O,156
Vishwavidyalaya,O,156
2016,O,156
69,O,156
7,O,157
TRAININGAttended,O,157
session,O,157
on,O,157
Amazon,O,157
Web,O,157
Services,O,157
and,O,157
chat,O,157
bot,O,157
services,O,157
PROJECT,O,157
ANNEXURE,O,157
Company,O,157
Name:,O,157
TATA,B-ORG,157
CONSULTANCY,I-ORG,157
SERVICES,I-ORG,157
"LTD,",O,157
INDIARoles&,O,157
Responsibilities:,O,157
Exploring,O,157
Conversational,O,157
TechnologiesExploring,O,157
conversational,O,157
services,O,157
provided,O,157
by,O,157
various,O,157
technologies,O,157
mainly,O,157
Amazon,O,157
Conduct,O,158
Knowledge,O,158
sharing,O,158
session,O,158
for,O,158
the,O,158
explored,O,158
technology,O,158
for,O,158
the,O,158
entire,O,158
team,O,158
Configured,O,159
bots,O,159
in,O,159
Dialog,O,159
flow,O,159
(using,O,159
node,O,159
js),O,159
Configuring,O,160
bots,O,160
in,O,160
Amazon,O,160
Web,O,160
services,O,160
(using,O,160
node,O,160
js),O,160
Project,O,161
Name,O,161
Conversational,O,161
Experiences,O,161
Client,O,161
Internal,O,161
Role,O,161
Developer,O,161
Summary,O,161
Preparing,O,161
Chatbots,O,161
in,O,161
different,O,161
Technologies,O,161
like,O,161
"Amazon,",O,161
"Google,",O,161
Kore,O,161
al,O,162
using,O,162
JavaScript,S-TECH,162
HTML,S-TECH,162
CSS,S-TECH,162
Python,S-TECH,162
",Node",O,162
Js,O,162
Roles&,O,163
Responsibilities:,O,163
Support,O,163
and,O,163
4,O,163
Testing27,O,163
support,O,163
TAG,O,163
team,O,163
for,O,163
flexible,O,163
Drives,O,163
in,O,163
colleges,O,163
Supporting,O,164
the,O,164
TAG,O,164
team,O,164
in,O,164
Application,O,164
configuration,O,164
in,O,164
Candidate,O,164
Systems,O,164
Supporting,O,165
the,O,165
TAG,O,165
team,O,165
in,O,165
result,O,165
generation,O,165
Testing,O,166
the,O,166
application,O,166
using,O,166
Unit,O,166
test,O,166
cases,O,166
Project,O,167
Name,O,167
Ultimatix-TouchStone,O,167
Client,O,167
TCS,S-ORG,167
Internal,O,167
Project),O,167
Role,O,167
Support/Tester,O,167
Team,O,167
Size,O,167
8,O,167
Summary,O,167
Touchstone,O,167
is,O,167
an,O,167
enterprise,O,167
application,O,167
for,O,167
recruitment,O,167
of,O,167
freshers,O,167
from,O,167
different,O,167
colleges,O,167
across,O,167
India,O,167
Students,O,168
are,O,168
evaluated,O,168
on,O,168
the,O,168
basis,O,168
of,O,168
Online,O,168
test,O,168
conducted,O,168
by,O,168
TAG,O,168
team,O,168
using,O,168
Touchstone,O,168
"application,",O,168
where,O,168
student,O,168
have,O,168
to,O,168
clear,O,168
Mail,O,168
writing,O,168
",",O,168
Aptitude,O,168
and,O,168
Coding,O,168
section,O,168
Languages,O,169
Core,B-TECH,169
Java,I-TECH,169
JSP,O,169
Servlet,O,169
Special,O,170
Tools,O,170
PgAdmin,S-TOOL,170
Eclipse,S-TOOL,170
Database,O,170
SQL,S-TECH,170
PostgreOS/Software/Server,O,170
Windows,O,170
7,O,170
and,O,170
"above,",O,170
tomcat,O,170
OTHER,O,170
DETAILS,O,170
Date,O,170
of,O,170
Birth:,O,170
1,O,170
-2004,O,170
Language,O,170
Proficiency:,O,170
"English,",O,170
Hindi,O,170
Nithin,O,171
Gopinadh's,O,171
Profile,O,171
STUTI,B-PER,171
NIGAM,I-PER,171
1,O,171
8,O,171
4,O,171
5,O,171
Contact:,O,171
91,O,171
8818934832,O,171
(,O,171
mail:,O,171
xxxxxxxxxxxxxxxxxxxxx,O,171
Assistant,O,171
System,O,171
Engineer,O,171
1,O,171
year,O,171
of,O,171
experience,O,171
in,O,171
BIPM,O,171
(,O,171
ETL,O,171
developer),O,171
1,O,172
Month,O,172
experience,O,172
Conversational,O,172
Experiences,O,172
Team,O,172
EXPERIENCE,O,173
1,O,173
5+,O,174
year,O,174
of,O,174
experience,O,174
in,O,174
Informatica,O,174
and,O,174
datastage,O,174
ETL,O,174
tool,O,174
Assistant,O,175
System,O,175
Engineer,O,175
and,O,175
currently,O,175
working,O,175
on,O,175
POC,O,175
on,O,175
Google,O,175
chat,O,175
bot,O,175
TECHNICAL,O,176
SKILLSDevelopment,O,176
Tools,O,176
"Datastage,",O,176
informatica,O,176
Languages,O,177
Core,B-TECH,177
Java,I-TECH,177
HTMLDatabase,O,177
Oracle,O,177
Sql,O,177
developers,O,177
",teradataServers/Portal",O,177
tomcatOperating,O,177
System,O,177
Windows,O,177
"XP,",O,177
Windows,O,177
"7,Windows",O,177
10,O,177
PROFESSIONAL,O,177
EXPERIENCE,O,177
TCS,S-ORG,177
Assistant,O,177
System,O,177
Engineer,O,177
Dec-16,O,177
tO,O,177
07-Current,O,177
EDUCATIONAL,O,177
&,O,177
PROFESSIONAL,O,177
CREDENTIALS,O,177
Education,O,177
Board/University,O,177
Year,O,177
of,O,177
Passing,O,177
%,O,177
of,O,177
Marks,O,177
High,O,177
School,O,177
CBSE,O,177
2010,O,177
8,O,177
4,O,178
CGPA,O,178
Higher,O,178
Secondary,O,178
CBSE,O,178
1,O,178
20,O,178
74,O,178
Bachelor,O,178
of,O,178
Engineering,O,178
Rajiv,O,178
Gandhi,O,178
Proudyogiki,O,178
Vishwavidyalaya,O,178
2017,O,178
8,O,178
6,O,179
CGPA,O,179
TRAININGAttented,O,179
session,O,179
on,O,179
conversational,O,179
business,O,179
system,O,179
Attended,O,180
different,O,180
session,O,180
of,O,180
"Google,Amazon,Facebook",O,180
Working,O,181
on,O,181
poc,O,181
on,O,181
google,O,181
bot,O,181
by,O,181
making,O,181
use,O,181
of,O,181
dialog,B-TOOL,181
flow,I-TOOL,181
Google,B-TOOL,181
Cloud,I-TOOL,181
Platform,I-TOOL,181
Core,O,182
java,O,182
training,O,182
from,O,182
NIIT,O,182
PROJECT,O,182
ANNEXURE,O,182
Project,O,182
Name,O,182
Generali,O,182
France,O,182
Network,O,182
Role,O,182
ETL,O,182
developer,O,182
Team,O,182
Size,O,182
3,O,182
Summary,O,182
Oracle,S-TECH,182
migration,O,182
and,O,182
data,O,182
transformation,O,182
using,O,182
informatica,O,182
Cognos,B-TOOL,183
BI,I-TOOL,183
reporting,O,183
tool,O,183
Languages,O,184
"Datastage,",O,184
informatica,O,184
Special,O,184
Tools,O,184
Sql,O,184
Database,O,184
SQL,S-TECH,184
OS/Software/Server,O,184
"Windows,",O,184
Tomcat,S-TOOL,184
Company,O,184
Name:,O,184
TATA,B-ORG,184
CONSULTANCY,I-ORG,184
SERVICES,I-ORG,184
"LTD,",O,184
INDIA,O,184
Roles&,O,184
Responsibilities:,O,184
DeveloperExploring,O,184
conversational,O,184
services,O,184
provided,O,184
by,O,184
various,O,184
technologies,O,184
mainly,O,184
Google,O,184
and,O,184
preparing,O,184
documents,O,184
out,O,184
of,O,184
it,O,184
Conduct,O,185
Knowledge,O,185
sharing,O,185
session,O,185
for,O,185
the,O,185
explored,O,185
technology,O,185
for,O,185
the,O,185
entire,O,185
team,O,185
Configured,O,186
bots,O,186
in,O,186
Dialog,O,186
flow,O,186
(using,O,186
Node,B-TECH,186
Js,I-TECH,186
in,O,186
"Google,",O,186
Lambda(using,O,186
Node,O,186
Js),O,186
in,O,186
Amazon,O,186
Project,O,187
Name,O,187
Conversational,O,187
Experiences,O,187
Client,O,187
Internal,O,187
Role,O,187
Developer,O,187
Summary,O,187
Preparing,O,187
Chatbots,O,187
in,O,187
different,O,187
Technologies,O,187
like,O,187
"Amazon,",O,187
"Google,",O,187
Kore,O,187
al,O,188
using,O,188
Javascript,S-TECH,188
HTML,S-TECH,188
CSS,S-TECH,188
Python3,S-TECH,188
Node,O,188
Js,O,188
OTHER,O,189
DETAILS,O,189
Date,O,189
of,O,189
Birth:,O,189
3,O,189
1,O,189
4,O,189
06-09Language,O,189
Proficiency:,O,189
"English,",O,189
Hindi,O,189
Nithin,O,190
Gopinadh's,O,190
Profile,O,190
Manish,B-PER,190
Kumar,I-PER,190
1,O,190
3,O,190
-824,O,190
Contact:,O,190
91,O,190
9923117749,O,190
mail:,O,190
xxxxxxxxxxxxxxxxxxxxxx,O,190
SYSTEM,O,190
ENGINEER,O,190
28,O,190
months,O,190
experience,O,190
in,O,190
TCS,S-ORG,190
Working,O,191
in,O,191
Conversational,O,191
Experience,O,191
Unit,O,191
in,O,191
TCS,S-ORG,191
BTech,O,191
in,O,191
Electrical,O,191
and,O,191
Electronics,O,191
Engineering,O,191
28,O,192
PROFILE,O,192
months,O,192
experience,O,192
Certifications:,O,193
TCS,S-ORG,193
ILP,O,193
certification,O,193
in,O,193
java,O,193
for,O,193
3,O,193
months,O,193
TCS,S-ORG,194
competency,O,194
certificates,O,194
in,O,194
Java,S-TECH,194
HTML,S-TECH,194
CSS,S-TECH,194
Python3,S-TECH,194
Javascript,O,194
Education,O,195
Detail:,O,195
BTech,O,195
from,O,195
UPT,O,195
1,O,195
university(20-2015),O,195
TECHNICAL,O,195
SKILLS,O,195
Development,O,195
Tools,O,195
Eclipse,S-TOOL,195
SQL,S-TECH,195
anguages,O,195
Java,S-TECH,195
Python,S-TECH,195
"Spring,atabase",O,195
SqlOperating,O,195
System,O,195
Windows,O,195
10,O,195
PROFESSIONAL,O,195
EXPERIENCE,O,195
TCS,S-ORG,195
Developer,O,195
3,O,195
0-2016,O,195
–,O,195
07-,O,195
8,O,195
201EDUCATIONAL,O,195
&,O,195
PROFESSIONAL,O,195
CREDENTIALS,O,195
Education,O,195
Board/University,O,195
Year,O,195
of,O,195
Passing,O,195
%,O,195
of,O,195
Marks,O,195
Secondary,O,195
Kendriya,O,195
Vidyalaya,O,195
Khagaul,O,195
2008,O,195
86,O,195
Higher,O,195
Secondary,O,195
Kendriya,O,195
Vidyalaya,O,195
Khagaul,O,195
2010,O,195
75,O,195
Bachelor,O,195
BTech,O,195
2015,O,195
63,O,195
RECOGNITION,O,195
AND,O,195
AWARDSGot,O,195
best,O,195
team,O,195
mate,O,195
for,O,195
the,O,195
project,O,195
Company,O,196
Name:,O,196
TATA,B-ORG,196
CONSULTANCY,I-ORG,196
SERVICES,I-ORG,196
"LTD,",O,196
INDIA,O,196
Roles&,O,196
Java,S-TECH,196
Responsibilities:developer,O,196
for,O,196
JDCWriting,O,196
java,O,196
code,O,196
with,O,196
spring,O,196
"framework,",O,196
writing,O,196
SQL,S-TECH,196
queries,O,196
to,O,196
fetch,O,196
data,O,196
from,O,196
database,O,196
Project,O,197
Details:,O,197
Project,O,197
Name,O,197
Role,O,197
JAVA,O,197
Developer,O,197
Team,O,197
Size,O,197
More,O,197
than,O,197
50,O,197
SummaryWriting,O,197
java,O,197
code,O,197
with,O,197
spring,O,197
framework,O,197
",writing",O,197
sql,O,197
queries,O,197
to,O,197
fetch,O,197
data,O,197
from,O,197
database,O,197
I,O,198
developed,O,198
5,O,198
screens,O,198
for,O,198
on,O,198
of,O,198
the,O,198
module,O,198
in,O,198
the,O,198
project,O,198
Software/Languages,O,199
Core,O,199
"java,",O,199
Spring,O,199
",SpringMvc",O,199
Special,O,200
Tools,O,200
Eclipse,S-TOOL,200
Roles&,O,200
Responsibilities:DeveloperExploring,O,200
conversational,O,200
services,O,200
provided,O,200
by,O,200
various,O,200
technologies,O,200
mainly,O,200
Google,O,200
and,O,200
preparing,O,200
documents,O,200
out,O,200
of,O,200
it,O,200
Conduct,O,201
Knowledge,O,201
sharing,O,201
session,O,201
for,O,201
the,O,201
explored,O,201
technology,O,201
for,O,201
the,O,201
entire,O,201
team,O,201
Configured,O,202
bots,O,202
in,O,202
Dialog,O,202
flow,O,202
(using,O,202
Node,B-TECH,202
Js,I-TECH,202
in,O,202
"Google,",O,202
Lambda(using,O,202
Node,O,202
Js),O,202
in,O,202
Amazon,O,202
Project,O,203
Details:,O,203
Project,O,203
Name,O,203
Conversational,O,203
Experiences,O,203
Client,O,203
TCS,S-ORG,203
Internal,O,203
Role,O,203
Developer,O,203
Software/Languages,O,203
Angular,B-TECH,203
JS,I-TECH,203
Python,S-TECH,203
NodeJS,S-TECH,203
Nithin,O,204
Gopinadh's,O,204
Profile,O,204
Monika,B-PER,204
Joshi,I-PER,204
1,O,204
42148),O,204
Contact:,O,204
91,O,204
-7486894869,O,204
mail:,O,204
xxxxxxxxxxxxxxxxxxxxxxx,O,204
EXPERIENCE,O,204
SUMMARY2,O,204
Years,O,204
of,O,204
IT,O,204
experience,O,204
in,O,204
Informatica,O,204
Powercenter(ETL,O,204
tool)Experience,O,204
in,O,204
designing,O,204
ETL,O,204
processes,O,204
and,O,204
developing,O,204
source,O,204
to,O,204
target,O,204
mappingsExpert,O,204
in,O,204
"developing,",O,204
"testing,",O,204
and,O,204
deploying,O,204
ETL,O,204
solutionsFamiliarity,O,204
with,O,204
data,O,204
warehousing,O,204
solutions,O,204
in,O,204
an,O,204
Oracle,O,204
10g,O,204
environmentProven,O,204
experience,O,204
in,O,204
utilizing,O,204
databases,O,204
such,O,204
as,O,204
Oracle,O,204
and,O,204
TeradataExcellent,O,204
Analysis,O,204
and,O,204
problem,O,204
solving,O,204
and,O,204
communication,O,204
skills,O,204
TECHNICAL,O,205
SKILLS,O,205
Tool,O,205
Informatica,B-TOOL,205
Powercentre,I-TOOL,205
9,O,205
6,O,206
1,O,207
",",O,207
SSRS,S-TOOL,207
SAP,S-TOOL,207
",BO",O,207
Database,O,207
Oracle,S-TECH,207
MS,O,207
SQL,S-TECH,207
Postgresql,O,207
EDUCATIONAL,O,208
&,O,208
PROFESSIONAL,O,208
CREDENTIALS,O,208
Education,O,208
Board/University,O,208
Year,O,208
of,O,208
Passing,O,208
%,O,208
of,O,208
Marks,O,208
High,O,208
School,O,208
MP,O,208
Board,O,208
2,O,208
9,O,208
3,O,208
6,O,209
Higher,O,209
Secondary,O,209
MP,O,209
Board,O,209
2,O,209
1,O,209
8,O,209
6,O,210
Bachelor,O,210
of,O,210
Engineering,O,210
Rajiv,O,210
Gandhi,O,210
Proudyogiki,O,210
Vishwavidyalaya,O,210
2,O,210
1,O,210
7,O,210
8,O,211
TRAININGI,O,211
have,O,211
done,O,211
BIPM,O,211
training,O,211
from,O,211
ILP,O,211
Trivandrum,O,211
Attended,O,212
session,O,212
on,O,212
Informatica,O,212
Powercenter,O,212
Conducted,O,213
one,O,213
training,O,213
program,O,213
on,O,213
ETL,S-TOOL,213
tool,O,213
Attented,O,214
session,O,214
on,O,214
conversational,O,214
business,O,214
system,O,214
Attended,O,215
different,O,215
session,O,215
of,O,215
"Google,",O,215
"Amazon,",O,215
and,O,215
Facebook,O,215
Working,O,216
on,O,216
POC,O,216
on,O,216
Google,O,216
bot,O,216
by,O,216
making,O,216
use,O,216
of,O,216
"Dialogflow,",O,216
Google,B-TOOL,216
Cloud,I-TOOL,216
Platform,I-TOOL,216
PROJECT,O,217
ANNEXURE,O,217
Company,O,217
Name:,O,217
TATA,B-ORG,217
CONSULTANCY,I-ORG,217
SERVICES,I-ORG,217
LTD,I-ORG,217
INDIA,O,217
Roles&,O,217
Responsibilities:,O,217
DeveloperExploring,O,217
conversational,O,217
services,O,217
provided,O,217
by,O,217
various,O,217
technologies,O,217
mainly,O,217
Google,O,217
and,O,217
preparing,O,217
documents,O,217
out,O,217
of,O,217
it,O,217
Conduct,O,218
Knowledge,O,218
sharing,O,218
session,O,218
for,O,218
the,O,218
explored,O,218
technology,O,218
for,O,218
the,O,218
entire,O,218
team,O,218
Configured,O,219
bots,O,219
in,O,219
Dialog,O,219
